number,value,params_dino_pipeline_clustering_clusterer_method,params_dino_pipeline_clustering_feature_processing_normalizer_method,params_dino_pipeline_clustering_k_selection_method,params_extractors_dino_v2_layer_name,params_extractors_resnet_layer_name,params_heuristic_settings_filter_params_filter_min_area_perc,params_heuristic_settings_generator_params_points_per_side,params_heuristic_settings_generator_params_pred_iou_thresh,params_heuristic_settings_generator_params_stability_score_thresh,params_heuristic_settings_k_heuristic_formulas_semantic_scale_factor,params_heuristic_settings_k_heuristic_formulas_structural_multiplier,params_resnet_pipeline_clustering_clusterer_method,params_resnet_pipeline_clustering_feature_processing_normalizer_method,params_resnet_pipeline_clustering_k_selection_method,params_resnet_pipeline_image_preprocessing_use_gaussian_blur,params_run_dino_pipeline,params_run_resnet_pipeline,params_validator_settings_semantic_threshold,params_validator_settings_structural_threshold,params_validator_settings_weights_clip_confidence,params_validator_settings_weights_dino_iou,params_validator_settings_weights_resnet_iou,state,user_attrs_avg_dino_iou,user_attrs_avg_resnet_iou,user_attrs_best_clip_confidence_any,user_attrs_best_dino_iou,user_attrs_best_resnet_iou,user_attrs_error,user_attrs_k_semantic_used,user_attrs_k_structural_used,user_attrs_max_clip_confidence,user_attrs_num_correct_segments,user_attrs_num_sam_masks,user_attrs_value
153,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.008907894070993771,16,0.9360532678562098,0.9053452100516488,0.7105971787071501,2.4596803516603307,graph,root-norm,silhouette,False,False,True,0.7209698318854985,0.43855832804560774,0.1660090424892458,0.6051657021200929,0.67896823484765,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
152,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0015018108357968433,16,0.9427421664772402,0.979712846471611,1.0981018854588145,2.3027318005781607,graph,root-norm,silhouette,False,False,True,0.7499336218297468,0.4464251340873897,0.49051990362233583,0.0806465610640669,0.290827034614951,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
151,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0020574061150469103,16,0.9277195583614107,0.9010953771029665,0.9800286204809683,2.3885813284706403,graph,root-norm,silhouette,False,False,True,0.7416058317151996,0.48538939401043896,0.43087524988816805,0.5419483161869729,0.3213655260374646,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
150,0.0,kmeans,l2,silhouette,blocks.7,layer3,0.009265718169932859,16,0.8901145435080695,0.9213002171016095,0.6236375739686206,2.496690724438883,graph,root-norm,silhouette,False,True,False,0.6988839492719858,0.6864378751031097,0.002108852415572732,0.8563747089726824,0.4895046704644249,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
149,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.0017729123599706932,32,0.8790277984602208,0.9747377322033204,1.11765990846064,2.9226998885684043,kmeans,l2,heuristic,False,False,False,0.6388587079720859,0.6230155398940496,0.13710532564307998,0.961807176188082,0.2609632612339912,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
148,0.0,kmeans,l2,heuristic,blocks.7,layer1,0.009541091795353783,8,0.8851147981171359,0.977869268017925,1.0491081232333663,1.9639390883983348,graph,root-norm,silhouette,True,True,True,0.7267124529744116,0.6760741970999382,0.11768494260493191,0.7424751089856202,0.14046583700460494,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
147,0.0,graph,root-norm,silhouette,blocks.11,layer3,0.0028683651445850283,32,0.9219827868930396,0.9077657678958141,0.6872289704901554,1.90265540224032,graph,l2,silhouette,False,True,False,0.6697938205996989,0.5846505481283585,0.5179819176331925,0.43934106075642904,0.3917369302773317,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
146,0.0,kmeans,root-norm,heuristic,blocks.11,layer2,0.004117651308523659,32,0.9332292868344685,0.9436790943882746,1.136469685033045,2.2204042493016902,kmeans,root-norm,silhouette,True,False,True,0.708992963116549,0.6589729035677381,0.058373910909497125,0.9037361432030078,0.0012860481062969896,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
145,0.0,graph,l2,heuristic,blocks.11,layer2,0.0023262923714417946,8,0.9780740508640304,0.9466530238848968,0.6566751567181924,1.874923501852876,graph,l2,heuristic,False,True,False,0.5238045419908613,0.7203522457846565,0.25390143088228717,0.4128268030558298,0.10854959415808221,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
144,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.003231171391344935,32,0.918833536935456,0.9762972832054474,0.5647822052683318,2.127218752904635,graph,l2,heuristic,False,False,False,0.5750337692962655,0.40337506785681143,0.20189522742224397,0.9212617478452171,0.05879449135487307,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
143,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.0036178722676599444,32,0.92452040957694,0.9764996350349759,0.5987979842014707,2.11180647633185,graph,l2,heuristic,False,False,False,0.5587794401687177,0.4549896361970029,0.2923676319874806,0.9798130408989333,0.16049543690021895,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
142,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.0030279475094745836,32,0.9140914118452912,0.9737591890167197,0.6493847658009676,2.053598132503176,graph,l2,heuristic,False,False,False,0.7167161135818005,0.47174738553342155,0.22786214206882466,0.8276337354788582,0.1856261495344282,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
141,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.002543857307631374,32,0.910202784348851,0.978580839786944,0.5321242216367452,2.0865056718471613,graph,l2,heuristic,False,False,False,0.7365797287215268,0.49780330758838864,0.3235207914449072,0.8736013951332277,0.7391210666720618,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
140,0.0,kmeans,root-norm,silhouette,blocks.7,layer3,0.006782760538460654,16,0.9002658985061542,0.9329514991205946,0.5126350202515808,1.8362137829905905,graph,root-norm,silhouette,False,False,False,0.6906027305489195,0.4427589428609359,0.39841130506387135,0.6995536488872985,0.2849251193855229,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
171,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.007869656958338115,32,0.8557179895595035,0.9645254951771665,1.1887135438853238,1.904026300035565,graph,l2,silhouette,False,False,True,0.6067171068060564,0.4010186682809315,0.15014154092486465,0.79751895878173,0.028611101691973055,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
170,0.0,graph,l2,heuristic,blocks.11,layer3,0.0018790147890909103,8,0.9181458296080707,0.9584653352709912,0.6663945694174853,2.1930301303125854,graph,root-norm,silhouette,True,True,False,0.6013711580743306,0.7332742412846576,0.8765872915536663,0.38420834965422357,0.9963296688478533,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
169,0.0,graph,root-norm,silhouette,blocks.7,layer2,0.004035863906079921,32,0.8829682387619314,0.9342329389591757,0.8439537116484868,2.5311796927126684,graph,l2,heuristic,False,True,True,0.48989542820054605,0.5737632850898262,0.2741038946385186,0.7653477282267032,0.5909671708256018,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
168,0.0,kmeans,l2,heuristic,blocks.11,layer1,0.007304756775991223,32,0.9045228456885717,0.9101867121522498,0.8106988368279064,2.94988051722934,kmeans,root-norm,silhouette,False,False,False,0.6841383583011287,0.5539004783291367,0.5561938208222852,0.3476437498988062,0.08168362661407874,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
167,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.006253777464872414,16,0.8874725485546754,0.9296945298615948,0.5485223237460732,2.7514520302054213,graph,l2,silhouette,True,True,True,0.5345696308739709,0.6476474863051737,0.8485615136170725,0.8517957667447856,0.27352646228036254,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
166,0.0,kmeans,root-norm,silhouette,blocks.11,layer3,0.008191583599461226,32,0.9091161604942559,0.9358884291382636,1.0832319033521038,1.7671266034957118,graph,root-norm,silhouette,False,False,False,0.6775486554283126,0.41051809190310223,0.7437250850996971,0.2416041951076339,0.8244497234584162,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
165,0.0,graph,l2,heuristic,blocks.7,layer2,0.004803368587018444,8,0.9538251814756276,0.9392824893458077,0.7716478742446115,2.630037519736812,graph,l2,silhouette,False,True,False,0.6255341368827761,0.5659611560926283,0.7229124110366607,0.8150358327956678,0.247920228228185,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
164,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.004206839970224921,32,0.8953265622753466,0.9413146293867929,0.9183450874240109,2.661179989153514,graph,root-norm,silhouette,False,True,False,0.7149337166664634,0.5187931224816534,0.509965149835287,0.9628035299061449,0.7626558297771941,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
163,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.004471019476543257,32,0.8916959000447806,0.9324380781278634,0.798083257153418,2.412363356052791,graph,root-norm,silhouette,False,True,False,0.6505143465309353,0.5035168241791491,0.6669991550886483,0.9048895200146817,0.8963391021469258,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
162,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.008535238565734843,32,0.8982937261518172,0.9284840855836037,0.8935962374553594,2.7774556118859417,graph,root-norm,silhouette,False,True,False,0.6613311751697246,0.5296790345114398,0.4457750088996081,0.937452377840666,0.8024983201837806,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
161,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.005025022849000292,32,0.8935808405503494,0.9356628067028651,0.8682229839512531,2.8213652574499015,graph,root-norm,silhouette,False,True,False,0.6888217263978028,0.5398283123434294,0.8117277621900247,0.8836987920835874,0.9547153814560074,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
160,0.0,kmeans,root-norm,heuristic,blocks.7,layer3,0.003367978582467878,32,0.9370416627086127,0.9162007703133516,0.8348722210654868,2.994527604853688,kmeans,root-norm,heuristic,True,True,True,0.5472545940280084,0.4661980863018606,0.2421362847964174,0.5783871195188632,0.6443319072450748,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
159,0.0,graph,l2,silhouette,blocks.11,layer1,0.003716279230893344,32,0.9128028862521722,0.9130434571340686,0.7431159843236695,2.5539373914422265,graph,l2,silhouette,False,False,False,0.7310317854940972,0.638538750522609,0.8934020731897481,0.7938273022508873,0.8505169325788037,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
158,0.0,kmeans,root-norm,heuristic,blocks.7,layer2,0.006919218586891675,16,0.9743270605319873,0.949867886093828,1.0265012752638196,2.0061795698129194,graph,root-norm,silhouette,False,True,True,0.43107460504369316,0.47344212718791256,0.4048931975045284,0.2001721354938714,0.21760485148135209,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
157,0.0,graph,root-norm,heuristic,blocks.11,layer3,0.0011459530460855652,32,0.9296840482455249,0.9021539522004426,1.0034910863283275,2.702083330459162,kmeans,l2,heuristic,True,False,False,0.4608301592078292,0.4246317686378724,0.770396332530769,0.4732139915926884,0.3067145042920371,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
156,0.0,kmeans,l2,silhouette,blocks.11,layer2,0.006487930349092395,8,0.8524974035546122,0.9609528328022783,1.0579290476994692,1.9289773220356983,graph,root-norm,silhouette,False,True,True,0.7417095574004929,0.4579496323343328,0.4717201501308954,0.5697382137808427,0.18183124136546394,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
187,0.0,graph,l2,heuristic,blocks.7,layer3,0.00721496541001062,32,0.8724630257353287,0.9199350371454177,0.5641545513076305,2.7963323435096608,graph,l2,silhouette,True,True,False,0.5533331710464792,0.6538489460760446,0.6060781449770525,0.5268699705281511,0.41768626723610897,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
186,0.0,kmeans,root-norm,silhouette,blocks.11,layer2,0.008321850393080178,16,0.8853678256138473,0.979881051016167,1.105733250848689,2.68624714931815,graph,root-norm,heuristic,False,False,True,0.4996639868813633,0.46241056752025417,0.4241526500218507,0.037755740279458036,0.5730377068154867,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
185,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.005663085070275188,8,0.9751855609849925,0.9216815680479258,0.6230297992332269,2.371895099420267,kmeans,root-norm,silhouette,False,True,False,0.7373960737761662,0.6060662103384119,0.3860755984649404,0.7009489334826046,0.533463758653305,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
184,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.005274233479185118,8,0.9650152888515374,0.9245045883315205,0.5231852007266187,2.1744845597595805,kmeans,root-norm,heuristic,False,False,True,0.5733994488897616,0.41789525029367125,0.27761368557799027,0.07864196489381842,0.23244674439905672,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
183,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.006651320831224206,8,0.970692902837101,0.9269823533650638,0.5419977376966397,2.221789459207961,kmeans,root-norm,heuristic,False,False,True,0.5398986238271599,0.6659114866278215,0.000984953658877583,0.3059420464547793,0.5172446584409086,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
182,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.00470668558257941,8,0.9474559530231388,0.9235509696942064,0.5040720493309545,1.5579928400253538,kmeans,root-norm,heuristic,False,False,True,0.5239196078728757,0.44007649261546633,0.31949602418331147,0.4934076840531795,0.47159325599417423,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
181,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.005147449312751225,8,0.9575128240023837,0.914069895762361,0.5988897979611476,2.2626333632546216,kmeans,root-norm,heuristic,False,False,True,0.5639432728567637,0.4239687679455892,0.3623066849064839,0.10951318597990958,0.443479358990721,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
180,0.0,graph,l2,heuristic,blocks.7,layer3,0.0054597364865759754,32,0.9327027351002849,0.9762534377818347,0.8910097121326933,2.058386086069405,graph,l2,heuristic,True,False,True,0.7454755533101523,0.49101059234948824,0.22130235643710633,0.8228168925301155,0.20216390926783906,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
179,0.0,kmeans,root-norm,silhouette,blocks.11,layer2,0.0043274074915835604,8,0.8911630453794226,0.9081831211303861,0.937131545015639,1.8268123992503762,kmeans,root-norm,silhouette,False,True,False,0.6574575688829303,0.4788807474895314,0.6520275565538546,0.26730965550475017,0.09859618277269365,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
178,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.002635869228539065,32,0.874312286605574,0.9376779489461027,1.0420504858203694,1.6321960135085503,graph,l2,silhouette,False,False,True,0.7035412949345925,0.4492231314048114,0.18173266101122434,0.8410491148095559,0.9074200307474016,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
177,0.0,kmeans,l2,heuristic,blocks.11,layer2,0.0014465105514272448,16,0.861644222779286,0.9617530040529716,1.0660829158740792,2.146511559287272,graph,l2,heuristic,True,True,False,0.5821477386467692,0.5093187929383978,0.5353415549407499,0.7240180769927196,0.17026411125593807,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
176,0.0,graph,root-norm,silhouette,blocks.7,layer3,0.0059467107906245615,32,0.9617224307805907,0.9685601044882255,1.1996043277571067,2.603620147938868,graph,root-norm,silhouette,False,False,True,0.6247269803454253,0.40948822791255296,0.7862873385257392,0.9179585721832907,0.049332505554694456,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
175,0.0,kmeans,root-norm,heuristic,blocks.11,layer2,0.008762162881162081,32,0.9776915702958059,0.9722019382822369,1.1637436334037812,1.9570703489324621,kmeans,l2,silhouette,False,False,True,0.6150351538352031,0.43269253157657456,0.04305251307020601,0.7731970488349792,0.13108206622650265,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
174,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.007465801052401825,32,0.8775918109037755,0.9702199769069978,1.1711959495508621,1.8740119598784533,graph,l2,silhouette,False,False,True,0.6356593954372893,0.40036989471268514,0.20344803308856585,0.6798923314848674,0.11412405815656476,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
173,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.007997614496103096,32,0.870146329663966,0.902858359627007,1.1535419193804386,2.5820189334173818,graph,l2,silhouette,False,False,True,0.6462556953579635,0.5462386243848829,0.09797554352335383,0.9781234198730409,0.7275144354241394,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
172,0.0,graph,root-norm,heuristic,blocks.11,layer2,0.007694417368795694,32,0.8645937890919017,0.96651559217245,1.1860793415159796,2.8886953924530787,graph,l2,silhouette,False,False,True,0.5890342851113375,0.4166224460954857,0.07380695542527235,0.7411479412901261,0.15580428274024968,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
203,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.006730851668432327,32,0.9523827696192636,0.9533310404804312,0.6293994627530703,1.9251663098712448,graph,root-norm,silhouette,False,False,False,0.6674738138959135,0.598177637953828,0.6703819778529807,0.8698736481467029,0.1308418488122795,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
202,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.007316511868712554,32,0.8886880239478167,0.9786997086853798,0.6588386962083346,1.6508000393471165,graph,root-norm,silhouette,False,False,False,0.6746330236470885,0.4763253965516866,0.633417633485098,0.4600192700608476,0.044589846623905804,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
201,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.007626752032151157,32,0.8810564705129597,0.9771326674306002,0.6445349577940235,1.7341336245773542,graph,root-norm,silhouette,False,False,False,0.5939368553654193,0.5892166345467184,0.7035220897385573,0.9178492940213263,0.09795196665482535,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
200,0.0,kmeans,root-norm,silhouette,blocks.7,layer2,0.008463149085566484,8,0.9721698254681962,0.9002651630793618,1.0749664474108815,1.8776680991294457,kmeans,root-norm,silhouette,False,True,False,0.7013322360971402,0.4277550583317057,0.49225850202882837,0.8929950006417902,0.023899653726563254,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
199,0.0,graph,l2,heuristic,blocks.11,layer2,0.001009208543998294,32,0.9680871818050297,0.9671599318490339,0.9870834235043896,2.636942476199417,graph,l2,silhouette,False,False,True,0.638707995717299,0.5343540261216533,0.9881806799327895,0.6725247528255376,0.17996500405110416,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
198,0.0,graph,root-norm,heuristic,blocks.7,layer3,0.0017394313658234053,16,0.8504694806000669,0.9414094625738846,0.8335654625238531,2.8516472273934244,graph,root-norm,heuristic,True,True,False,0.47829426134947584,0.5110469355267516,0.9238343742102934,0.21543022887223146,0.7827753689604975,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
197,0.0,kmeans,root-norm,silhouette,blocks.11,layer1,0.006992225682562004,32,0.9088042676693078,0.9396989746103835,0.9497501494067828,2.7258841630445176,kmeans,l2,silhouette,False,False,True,0.6899143689394415,0.4134097137453685,0.9569180198729043,0.6321209062194189,0.26215307910155405,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
196,0.0,graph,l2,heuristic,blocks.7,layer2,0.009591669500224156,32,0.8669247883757103,0.9308727856763417,0.8531233984795435,1.7976662109089006,graph,root-norm,silhouette,False,True,False,0.7497101045379752,0.5256240347664894,0.15899527619649123,0.9475691511286992,0.29754038467079336,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
195,0.0,kmeans,root-norm,heuristic,blocks.7,layer2,0.009155678682967985,16,0.9145241176095316,0.9481383478204221,0.9714875733424174,1.567564242714515,graph,l2,silhouette,False,True,False,0.43922540849997843,0.5161136804570546,0.056346949367387086,0.16053152783870764,0.22099254080272798,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
194,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.00995005683194015,16,0.9032094790833858,0.9189291572769083,0.8754236505663963,1.5304858276411757,graph,l2,silhouette,False,True,False,0.7137268075506586,0.618471794371343,0.08580926734517914,0.7566471894632496,0.19430277429167947,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
193,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.0022163679870140706,16,0.8964206180477207,0.9341091066476603,0.784605868939233,1.6841710521172724,graph,l2,silhouette,False,True,False,0.7086475518900212,0.539849903002105,0.11304970739176579,0.7232174791611745,0.2459732465364934,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
192,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.00967009116642731,16,0.9119042783318521,0.9169435234557868,1.1270387825865296,1.5011558100081097,graph,l2,silhouette,False,True,False,0.6962848902754328,0.4543334794945424,0.028673851289236947,0.6532042880864932,0.49493403130533364,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
191,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.009780668612968784,16,0.9068520640115818,0.9429096571503632,0.8225186526586709,1.5926628407309846,graph,l2,silhouette,False,True,False,0.5163771685546185,0.5259659590172681,0.13301101063038476,0.6146380128972713,0.27626454785730903,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
190,0.0,graph,root-norm,heuristic,blocks.11,layer3,0.0023692169455928015,8,0.9000315260211496,0.9512859154885012,0.7294839511759154,2.034369264630165,graph,root-norm,heuristic,True,False,True,0.7289478563482624,0.4068149122378959,0.45894351102894454,0.6453332692892089,0.3349898509800363,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
189,0.0,graph,l2,silhouette,blocks.7,layer2,0.004598481987676218,32,0.9218006704551351,0.9734280629456624,0.6891195446305707,1.7225200907956488,kmeans,l2,silhouette,False,True,False,0.6683413013385396,0.5610849281738496,0.3343379054534448,0.9974876967634541,0.15327152375682127,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
188,0.0,kmeans,root-norm,heuristic,blocks.11,layer1,0.004952048583864586,32,0.9799890860825328,0.9450504086631146,0.576254795032775,2.3063890459969976,graph,root-norm,silhouette,False,False,True,0.721730440851771,0.433958396720105,0.30708939125405316,0.17637658155693103,0.8616534815087937,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
219,0.0,graph,l2,silhouette,blocks.11,layer3,0.002916214868412097,32,0.8866110146419994,0.9146199774439762,0.591297485744445,2.882908553779871,graph,l2,silhouette,False,False,True,0.46668525739699424,0.41742364990542524,0.4083484721201786,0.9591567209441765,0.164497582455706,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
218,0.0,graph,root-norm,heuristic,blocks.7,layer2,0.006220475304299065,8,0.857965891762924,0.9252549808485904,0.5001511658699401,1.5258181319503508,graph,root-norm,heuristic,True,True,False,0.6305732422809588,0.4945167289578052,0.4415949175275432,0.4468548697728708,0.110968393974855,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
217,0.0,kmeans,root-norm,heuristic,blocks.11,layer2,0.0020153299168083126,16,0.9244026817039515,0.9797327211632312,1.0511366997251077,2.7088516173842385,kmeans,l2,silhouette,False,False,True,0.40471870890533224,0.5030759842470836,0.5808438353062911,0.3999632834437377,0.4620103578771651,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
216,0.0,graph,l2,heuristic,blocks.7,layer3,0.00772178924218954,32,0.8801451155509308,0.905728235671456,1.0126054591740477,1.7709807749092934,graph,root-norm,silhouette,False,True,False,0.722646165076355,0.44601496756904313,0.7248115467170422,0.33694787329236453,0.36188327060337055,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
215,0.0,kmeans,root-norm,silhouette,blocks.11,layer2,0.004714482529662853,32,0.8886198158492281,0.963756111596355,0.8029456568957181,2.6662383646645247,graph,l2,silhouette,True,True,True,0.7347926572846833,0.40671676825287506,0.35919870962554024,0.7348817757970213,0.5871322448515169,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
214,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.004454648557654064,32,0.8694345365770662,0.9604315747332702,1.0978441517476014,2.8130209212404353,graph,l2,silhouette,True,True,True,0.5780630277547528,0.5574621352720941,0.4944332324313473,0.7812838264328432,0.9679159607850164,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
213,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.004233177685027809,32,0.9412898568376465,0.9456520539793296,1.0270448549027242,2.115243260837138,graph,l2,silhouette,True,True,True,0.40318440536405686,0.5837611571222197,0.47029150356776006,0.6950851554293626,0.5612087728899459,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
212,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.007453000939865792,32,0.8815648390043076,0.9436977231364259,1.0612351119950079,2.3490379108312722,graph,l2,silhouette,True,True,True,0.4265411530450062,0.545328858565735,0.5190962734415951,0.4750150598965799,0.6164764544696274,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
211,0.0,kmeans,root-norm,heuristic,blocks.11,layer3,0.00440583287558386,32,0.8833835966651036,0.9466539810013183,1.081828346929754,2.771561376440695,graph,l2,silhouette,True,True,True,0.4130358674555401,0.5371415489368916,0.5441437745410144,0.4368297523388097,0.6497821620946869,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
210,0.0,graph,root-norm,heuristic,blocks.7,layer1,0.009422527539732394,32,0.9601193253443298,0.9035104405943034,0.9072847885059807,1.6185070161742796,graph,root-norm,heuristic,False,False,False,0.6745069372509424,0.6810560850389431,0.6130257633805138,0.5466928552392467,0.3999945043590891,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
209,0.0,kmeans,l2,heuristic,blocks.11,layer3,0.0038788967101447574,8,0.8727668221237195,0.9274100866731131,0.6708340097540092,2.989661491547579,kmeans,l2,silhouette,True,False,True,0.41845101891463626,0.48530330948780465,0.6933784788868687,0.586045072711508,0.9429832611275094,COMPLETE,0.0,0.0,0.0,0.0,0.0,,3,2,0.0,0,2,0.0
